model,setting,groupn,run,s,a,first.stable.gen,n.gens.stable,first.stable.gen.fuzzy,n.gens.stable.fuzzy
fde,x,30,9,0,5,99,1,100,0
fde,x,30,10,0,5,95,5,100,0
fde,x,30,11,0,5,100,0,100,0
fde,x,30,12,0,5,91,9,100,0
fde,x,30,13,0,5,98,2,100,0
fde,x,30,14,0,5,100,0,100,0
fde,x,30,15,0,5,99,1,100,0
fde,x,30,16,0,5,100,0,100,0
fde,x,30,17,0,5,92,8,100,0
fde,x,30,18,0,5,100,0,100,0
fde,x,30,19,0,5,99,1,100,0
fde,x,30,20,0,5,100,0,100,0
fde,x,30,1,0,6,100,0,100,0
fde,x,30,2,0,6,100,0,100,0
fde,x,30,3,0,6,98,2,100,0
fde,x,30,4,0,6,100,0,100,0
fde,x,30,5,0,6,92,8,100,0
fde,x,30,6,0,6,100,0,100,0
fde,x,30,7,0,6,92,8,100,0
fde,x,30,8,0,6,97,3,100,0
fde,x,30,9,0,6,96,4,100,0
fde,x,30,10,0,6,100,0,100,0
fde,x,30,11,0,6,100,0,100,0
fde,x,30,12,0,6,100,0,100,0
fde,x,30,13,0,6,100,0,100,0
fde,x,30,14,0,6,100,0,100,0
fde,x,30,15,0,6,89,11,100,0
fde,x,30,16,0,6,99,1,100,0
fde,x,30,17,0,6,99,1,100,0
fde,x,30,18,0,6,100,0,100,0
fde,x,30,19,0,6,100,0,100,0
fde,x,30,20,0,6,100,0,100,0
fde,x,30,1,0,7,100,0,100,0
fde,x,30,2,0,7,99,1,100,0
fde,x,30,3,0,7,97,3,100,0
fde,x,30,4,0,7,100,0,100,0
fde,x,30,5,0,7,100,0,100,0
fde,x,30,6,0,7,95,5,100,0
fde,x,30,7,0,7,95,5,100,0
fde,x,30,8,0,7,100,0,100,0
fde,x,30,9,0,7,91,9,100,0
fde,x,30,10,0,7,100,0,100,0
fde,x,30,11,0,7,100,0,100,0
fde,x,30,12,0,7,100,0,100,0
fde,x,30,13,0,7,99,1,100,0
fde,x,30,14,0,7,99,1,100,0
fde,x,30,15,0,7,98,2,100,0
fde,x,30,16,0,7,99,1,100,0
fde,x,30,17,0,7,100,0,100,0
fde,x,30,18,0,7,97,3,100,0
fde,x,30,19,0,7,100,0,100,0
fde,x,30,20,0,7,97,3,100,0
fde,x,30,1,0,8,99,1,100,0
fde,x,30,2,0,8,99,1,100,0
fde,x,30,3,0,8,100,0,100,0
fde,x,30,4,0,8,92,8,100,0
fde,x,30,5,0,8,100,0,100,0
fde,x,30,6,0,8,100,0,100,0
fde,x,30,7,0,8,100,0,100,0
fde,x,30,8,0,8,100,0,100,0
fde,x,30,9,0,8,98,2,100,0
fde,x,30,10,0,8,100,0,100,0
fde,x,30,11,0,8,100,0,100,0
fde,x,30,12,0,8,100,0,100,0
fde,x,30,13,0,8,95,5,100,0
fde,x,30,14,0,8,100,0,100,0
fde,x,30,15,0,8,100,0,100,0
fde,x,30,16,0,8,99,1,100,0
fde,x,30,17,0,8,100,0,100,0
fde,x,30,18,0,8,100,0,100,0
fde,x,30,19,0,8,100,0,100,0
fde,x,30,20,0,8,98,2,100,0
fde,x,30,1,0,9,100,0,100,0
fde,x,30,2,0,9,98,2,100,0
fde,x,30,3,0,9,100,0,100,0
fde,x,30,4,0,9,96,4,100,0
fde,x,30,5,0,9,100,0,100,0
fde,x,30,6,0,9,92,8,100,0
fde,x,30,7,0,9,100,0,100,0
fde,x,30,8,0,9,100,0,100,0
fde,x,30,9,0,9,97,3,100,0
fde,x,30,10,0,9,100,0,100,0
fde,x,30,11,0,9,100,0,100,0
fde,x,30,12,0,9,95,5,100,0
fde,x,30,13,0,9,97,3,100,0
fde,x,30,14,0,9,94,6,100,0
fde,x,30,15,0,9,96,4,100,0
fde,x,30,16,0,9,100,0,100,0
fde,x,30,17,0,9,100,0,100,0
fde,x,30,18,0,9,100,0,100,0
fde,x,30,19,0,9,93,7,100,0
fde,x,30,20,0,9,99,1,100,0
fde,x,30,1,0.05,0,1,99,100,0
fde,x,30,2,0.05,0,1,99,100,0
fde,x,30,3,0.05,0,1,99,100,0
fde,x,30,4,0.05,0,1,99,100,0
fde,x,30,5,0.05,0,1,99,100,0
fde,x,30,6,0.05,0,1,99,100,0
fde,x,30,7,0.05,0,1,99,100,0
fde,x,30,8,0.05,0,1,99,100,0
fde,x,30,9,0.05,0,1,99,100,0
fde,x,30,10,0.05,0,1,99,100,0
fde,x,30,11,0.05,0,1,99,100,0
fde,x,30,12,0.05,0,1,99,100,0
fde,x,30,13,0.05,0,1,99,100,0
fde,x,30,14,0.05,0,1,99,100,0
fde,x,30,15,0.05,0,1,99,100,0
fde,x,30,16,0.05,0,1,99,100,0
fde,x,30,17,0.05,0,1,99,100,0
fde,x,30,18,0.05,0,1,99,100,0
fde,x,30,19,0.05,0,1,99,100,0
fde,x,30,20,0.05,0,1,99,100,0
fde,x,30,1,0.05,1,97,3,100,0
fde,x,30,2,0.05,1,92,8,100,0
fde,x,30,3,0.05,1,99,1,100,0
fde,x,30,4,0.05,1,98,2,100,0
fde,x,30,5,0.05,1,100,0,100,0
fde,x,30,6,0.05,1,97,3,100,0
fde,x,30,7,0.05,1,100,0,100,0
fde,x,30,8,0.05,1,100,0,100,0
fde,x,30,9,0.05,1,88,12,100,0
fde,x,30,10,0.05,1,99,1,100,0
fde,x,30,11,0.05,1,97,3,100,0
fde,x,30,12,0.05,1,100,0,100,0
fde,x,30,13,0.05,1,100,0,100,0
fde,x,30,14,0.05,1,99,1,100,0
fde,x,30,15,0.05,1,100,0,100,0
fde,x,30,16,0.05,1,99,1,100,0
fde,x,30,17,0.05,1,99,1,100,0
fde,x,30,18,0.05,1,99,1,100,0
fde,x,30,19,0.05,1,99,1,100,0
fde,x,30,20,0.05,1,95,5,100,0
fde,x,30,1,0.05,2,94,6,100,0
fde,x,30,2,0.05,2,100,0,100,0
fde,x,30,3,0.05,2,100,0,100,0
fde,x,30,4,0.05,2,94,6,100,0
fde,x,30,5,0.05,2,100,0,100,0
fde,x,30,6,0.05,2,98,2,100,0
fde,x,30,7,0.05,2,100,0,100,0
fde,x,30,8,0.05,2,98,2,100,0
fde,x,30,9,0.05,2,100,0,100,0
fde,x,30,10,0.05,2,94,6,100,0
fde,x,30,11,0.05,2,99,1,100,0
fde,x,30,12,0.05,2,98,2,100,0
fde,x,30,13,0.05,2,98,2,100,0
fde,x,30,14,0.05,2,96,4,100,0
fde,x,30,15,0.05,2,99,1,100,0
fde,x,30,16,0.05,2,100,0,100,0
fde,x,30,17,0.05,2,92,8,100,0
fde,x,30,18,0.05,2,94,6,100,0
fde,x,30,19,0.05,2,99,1,100,0
fde,x,30,20,0.05,2,98,2,100,0
fde,x,30,1,0.05,3,99,1,100,0
fde,x,30,2,0.05,3,100,0,100,0
fde,x,30,3,0.05,3,100,0,100,0
fde,x,30,4,0.05,3,100,0,100,0
fde,x,30,5,0.05,3,100,0,100,0
fde,x,30,6,0.05,3,100,0,100,0
fde,x,30,7,0.05,3,100,0,100,0
fde,x,30,8,0.05,3,98,2,100,0
fde,x,30,9,0.05,3,97,3,100,0
fde,x,30,10,0.05,3,100,0,100,0
fde,x,30,11,0.05,3,96,4,100,0
fde,x,30,12,0.05,3,92,8,100,0
fde,x,30,13,0.05,3,98,2,100,0
fde,x,30,14,0.05,3,100,0,100,0
fde,x,30,15,0.05,3,95,5,100,0
fde,x,30,16,0.05,3,100,0,100,0
fde,x,30,17,0.05,3,100,0,100,0
fde,x,30,18,0.05,3,100,0,100,0
fde,x,30,19,0.05,3,99,1,100,0
fde,x,30,20,0.05,3,98,2,100,0
fde,x,30,1,0.05,4,100,0,100,0
fde,x,30,2,0.05,4,100,0,100,0
fde,x,30,3,0.05,4,100,0,100,0
fde,x,30,4,0.05,4,100,0,100,0
fde,x,30,5,0.05,4,92,8,100,0
fde,x,30,6,0.05,4,99,1,100,0
fde,x,30,7,0.05,4,100,0,100,0
fde,x,30,8,0.05,4,97,3,100,0
fde,x,30,9,0.05,4,100,0,100,0
fde,x,30,10,0.05,4,96,4,100,0
fde,x,30,11,0.05,4,99,1,100,0
fde,x,30,12,0.05,4,93,7,100,0
fde,x,30,13,0.05,4,100,0,100,0
fde,x,30,14,0.05,4,100,0,100,0
fde,x,30,15,0.05,4,100,0,100,0
fde,x,30,16,0.05,4,100,0,100,0
fde,x,30,17,0.05,4,100,0,100,0
fde,x,30,18,0.05,4,100,0,100,0
fde,x,30,19,0.05,4,84,16,100,0
fde,x,30,20,0.05,4,100,0,100,0
fde,x,30,1,0.05,5,99,1,100,0
fde,x,30,2,0.05,5,93,7,100,0
fde,x,30,3,0.05,5,97,3,100,0
fde,x,30,4,0.05,5,100,0,100,0
fde,x,30,5,0.05,5,99,1,100,0
fde,x,30,6,0.05,5,100,0,100,0
fde,x,30,7,0.05,5,100,0,100,0
fde,x,30,8,0.05,5,100,0,100,0
fde,x,30,9,0.05,5,100,0,100,0
fde,x,30,10,0.05,5,95,5,100,0
fde,x,30,11,0.05,5,98,2,100,0
fde,x,30,12,0.05,5,100,0,100,0
fde,x,30,13,0.05,5,99,1,100,0
fde,x,30,14,0.05,5,98,2,100,0
fde,x,30,15,0.05,5,99,1,100,0
fde,x,30,16,0.05,5,97,3,100,0
fde,x,30,17,0.05,5,91,9,100,0
fde,x,30,18,0.05,5,100,0,100,0
fde,x,30,19,0.05,5,99,1,100,0
fde,x,30,20,0.05,5,100,0,100,0
fde,x,30,1,0.05,6,93,7,100,0
fde,x,30,2,0.05,6,96,4,100,0
fde,x,30,3,0.05,6,91,9,100,0
fde,x,30,4,0.05,6,100,0,100,0
fde,x,30,5,0.05,6,88,12,100,0
fde,x,30,6,0.05,6,100,0,100,0
fde,x,30,7,0.05,6,100,0,100,0
fde,x,30,8,0.05,6,100,0,100,0
fde,x,30,9,0.05,6,93,7,100,0
fde,x,30,10,0.05,6,98,2,100,0
fde,x,30,11,0.05,6,90,10,100,0
fde,x,30,12,0.05,6,97,3,100,0
fde,x,30,13,0.05,6,100,0,100,0
fde,x,30,14,0.05,6,94,6,100,0
fde,x,30,15,0.05,6,98,2,100,0
fde,x,30,16,0.05,6,95,5,100,0
fde,x,30,17,0.05,6,98,2,100,0
fde,x,30,18,0.05,6,91,9,100,0
fde,x,30,19,0.05,6,100,0,100,0
fde,x,30,20,0.05,6,97,3,100,0
fde,x,30,1,0.05,7,100,0,100,0
fde,x,30,2,0.05,7,94,6,100,0
fde,x,30,3,0.05,7,100,0,100,0
fde,x,30,4,0.05,7,93,7,100,0
fde,x,30,5,0.05,7,95,5,100,0
fde,x,30,6,0.05,7,98,2,100,0
fde,x,30,7,0.05,7,97,3,100,0
fde,x,30,8,0.05,7,100,0,100,0
fde,x,30,9,0.05,7,100,0,100,0
fde,x,30,10,0.05,7,97,3,100,0
fde,x,30,11,0.05,7,94,6,100,0
fde,x,30,12,0.05,7,92,8,100,0
fde,x,30,13,0.05,7,100,0,100,0
fde,x,30,14,0.05,7,96,4,100,0
fde,x,30,15,0.05,7,100,0,100,0
fde,x,30,16,0.05,7,100,0,100,0
fde,x,30,17,0.05,7,98,2,100,0
fde,x,30,18,0.05,7,100,0,100,0
fde,x,30,19,0.05,7,92,8,100,0
fde,x,30,20,0.05,7,95,5,100,0
fde,x,30,1,0.05,8,100,0,100,0
fde,x,30,2,0.05,8,96,4,100,0
fde,x,30,3,0.05,8,91,9,100,0
fde,x,30,4,0.05,8,99,1,100,0
fde,x,30,5,0.05,8,95,5,100,0
fde,x,30,6,0.05,8,99,1,100,0
fde,x,30,7,0.05,8,100,0,100,0
fde,x,30,8,0.05,8,99,1,100,0
fde,x,30,9,0.05,8,97,3,100,0
fde,x,30,10,0.05,8,99,1,100,0
fde,x,30,11,0.05,8,98,2,100,0
fde,x,30,12,0.05,8,100,0,100,0
fde,x,30,13,0.05,8,99,1,100,0
fde,x,30,14,0.05,8,100,0,100,0
fde,x,30,15,0.05,8,95,5,100,0
fde,x,30,16,0.05,8,100,0,100,0
fde,x,30,17,0.05,8,100,0,100,0
fde,x,30,18,0.05,8,100,0,100,0
fde,x,30,19,0.05,8,89,11,100,0
fde,x,30,20,0.05,8,100,0,100,0
fde,x,30,1,0.05,9,100,0,100,0
fde,x,30,2,0.05,9,91,9,100,0
fde,x,30,3,0.05,9,100,0,100,0
fde,x,30,4,0.05,9,96,4,100,0
fde,x,30,5,0.05,9,100,0,100,0
fde,x,30,6,0.05,9,99,1,100,0
fde,x,30,7,0.05,9,99,1,100,0
fde,x,30,8,0.05,9,98,2,100,0
fde,x,30,9,0.05,9,100,0,100,0
fde,x,30,10,0.05,9,94,6,100,0
fde,x,30,11,0.05,9,96,4,100,0
fde,x,30,12,0.05,9,100,0,100,0
fde,x,30,13,0.05,9,98,2,100,0
fde,x,30,14,0.05,9,100,0,100,0
fde,x,30,15,0.05,9,97,3,100,0
fde,x,30,16,0.05,9,96,4,100,0
fde,x,30,17,0.05,9,100,0,100,0
fde,x,30,18,0.05,9,87,13,100,0
fde,x,30,19,0.05,9,94,6,100,0
fde,x,30,20,0.05,9,97,3,100,0
fde,x,30,1,0.1,0,1,99,100,0
fde,x,30,2,0.1,0,1,99,100,0
fde,x,30,3,0.1,0,1,99,100,0
fde,x,30,4,0.1,0,1,99,100,0
fde,x,30,5,0.1,0,1,99,100,0
fde,x,30,6,0.1,0,1,99,100,0
fde,x,30,7,0.1,0,1,99,100,0
fde,x,30,8,0.1,0,1,99,100,0
fde,x,30,9,0.1,0,1,99,100,0
fde,x,30,10,0.1,0,1,99,100,0
fde,x,30,11,0.1,0,1,99,100,0
fde,x,30,12,0.1,0,1,99,100,0
fde,x,30,13,0.1,0,1,99,100,0
fde,x,30,14,0.1,0,1,99,100,0
fde,x,30,15,0.1,0,1,99,100,0
fde,x,30,16,0.1,0,1,99,100,0
fde,x,30,17,0.1,0,1,99,100,0
fde,x,30,18,0.1,0,1,99,100,0
fde,x,30,19,0.1,0,1,99,100,0
fde,x,30,20,0.1,0,1,99,100,0
fde,x,30,1,0.1,1,99,1,100,0
fde,x,30,2,0.1,1,93,7,100,0
fde,x,30,3,0.1,1,100,0,100,0
fde,x,30,4,0.1,1,99,1,100,0
fde,x,30,5,0.1,1,100,0,100,0
fde,x,30,6,0.1,1,100,0,100,0
fde,x,30,7,0.1,1,100,0,100,0
fde,x,30,8,0.1,1,100,0,100,0
fde,x,30,9,0.1,1,97,3,100,0
fde,x,30,10,0.1,1,100,0,100,0
fde,x,30,11,0.1,1,94,6,100,0
fde,x,30,12,0.1,1,98,2,100,0
fde,x,30,13,0.1,1,96,4,100,0
fde,x,30,14,0.1,1,100,0,100,0
fde,x,30,15,0.1,1,100,0,100,0
fde,x,30,16,0.1,1,93,7,100,0
fde,x,30,17,0.1,1,100,0,100,0
fde,x,30,18,0.1,1,100,0,100,0
fde,x,30,19,0.1,1,100,0,100,0
fde,x,30,20,0.1,1,98,2,100,0
fde,x,30,1,0.1,2,94,6,100,0
fde,x,30,2,0.1,2,100,0,100,0
fde,x,30,3,0.1,2,91,9,100,0
fde,x,30,4,0.1,2,100,0,100,0
fde,x,30,5,0.1,2,99,1,100,0
fde,x,30,6,0.1,2,100,0,100,0
fde,x,30,7,0.1,2,100,0,100,0
fde,x,30,8,0.1,2,92,8,100,0
fde,x,30,9,0.1,2,92,8,100,0
fde,x,30,10,0.1,2,100,0,100,0
fde,x,30,11,0.1,2,99,1,100,0
fde,x,30,12,0.1,2,98,2,100,0
fde,x,30,13,0.1,2,97,3,100,0
fde,x,30,14,0.1,2,100,0,100,0
fde,x,30,15,0.1,2,95,5,100,0
fde,x,30,16,0.1,2,100,0,100,0
fde,x,30,17,0.1,2,99,1,100,0
fde,x,30,18,0.1,2,100,0,100,0
fde,x,30,19,0.1,2,100,0,100,0
fde,x,30,20,0.1,2,100,0,100,0
fde,x,30,1,0.1,3,91,9,100,0
fde,x,30,2,0.1,3,100,0,100,0
fde,x,30,3,0.1,3,95,5,100,0
fde,x,30,4,0.1,3,93,7,100,0
fde,x,30,5,0.1,3,99,1,100,0
fde,x,30,6,0.1,3,96,4,100,0
fde,x,30,7,0.1,3,100,0,100,0
fde,x,30,8,0.1,3,98,2,100,0
fde,x,30,9,0.1,3,95,5,100,0
fde,x,30,10,0.1,3,100,0,100,0
fde,x,30,11,0.1,3,99,1,100,0
fde,x,30,12,0.1,3,100,0,100,0
fde,x,30,13,0.1,3,96,4,100,0
fde,x,30,14,0.1,3,100,0,100,0
fde,x,30,15,0.1,3,87,13,100,0
fde,x,30,16,0.1,3,100,0,100,0
fde,x,30,17,0.1,3,99,1,100,0
fde,x,30,18,0.1,3,95,5,100,0
fde,x,30,19,0.1,3,98,2,100,0
fde,x,30,20,0.1,3,96,4,100,0
fde,x,30,1,0.1,4,98,2,100,0
fde,x,30,2,0.1,4,98,2,100,0
fde,x,30,3,0.1,4,99,1,100,0
fde,x,30,4,0.1,4,100,0,100,0
fde,x,30,5,0.1,4,99,1,100,0
fde,x,30,6,0.1,4,96,4,100,0
fde,x,30,7,0.1,4,98,2,100,0
fde,x,30,8,0.1,4,100,0,100,0
fde,x,30,9,0.1,4,98,2,100,0
fde,x,30,10,0.1,4,95,5,100,0
fde,x,30,11,0.1,4,100,0,100,0
fde,x,30,12,0.1,4,93,7,100,0
fde,x,30,13,0.1,4,87,13,100,0
fde,x,30,14,0.1,4,99,1,100,0
fde,x,30,15,0.1,4,100,0,100,0
fde,x,30,16,0.1,4,98,2,100,0
fde,x,30,17,0.1,4,97,3,100,0
fde,x,30,18,0.1,4,100,0,100,0
fde,x,30,19,0.1,4,96,4,100,0
fde,x,30,20,0.1,4,96,4,100,0
fde,x,30,1,0.1,5,97,3,100,0
fde,x,30,2,0.1,5,100,0,100,0
fde,x,30,3,0.1,5,100,0,100,0
fde,x,30,4,0.1,5,100,0,100,0
fde,x,30,5,0.1,5,100,0,100,0
fde,x,30,6,0.1,5,91,9,100,0
fde,x,30,7,0.1,5,89,11,100,0
fde,x,30,8,0.1,5,100,0,100,0
fde,x,30,9,0.1,5,100,0,100,0
fde,x,30,10,0.1,5,97,3,100,0
fde,x,30,11,0.1,5,100,0,100,0
fde,x,30,12,0.1,5,98,2,100,0
fde,x,30,13,0.1,5,100,0,100,0
fde,x,30,14,0.1,5,93,7,100,0
fde,x,30,15,0.1,5,92,8,100,0
fde,x,30,16,0.1,5,99,1,100,0
fde,x,30,17,0.1,5,99,1,100,0
fde,x,30,18,0.1,5,98,2,100,0
fde,x,30,19,0.1,5,100,0,100,0
fde,x,30,20,0.1,5,98,2,100,0
fde,x,30,1,0.1,6,98,2,100,0
fde,x,30,2,0.1,6,100,0,100,0
fde,x,30,3,0.1,6,97,3,100,0
fde,x,30,4,0.1,6,94,6,100,0
fde,x,30,5,0.1,6,100,0,100,0
fde,x,30,6,0.1,6,100,0,100,0
fde,x,30,7,0.1,6,96,4,100,0
fde,x,30,8,0.1,6,99,1,100,0
fde,x,30,9,0.1,6,92,8,100,0
fde,x,30,10,0.1,6,100,0,100,0
fde,x,30,11,0.1,6,99,1,100,0
fde,x,30,12,0.1,6,98,2,100,0
fde,x,30,13,0.1,6,99,1,100,0
fde,x,30,14,0.1,6,92,8,100,0
fde,x,30,15,0.1,6,99,1,100,0
fde,x,30,16,0.1,6,97,3,100,0
fde,x,30,17,0.1,6,100,0,100,0
fde,x,30,18,0.1,6,100,0,100,0
fde,x,30,19,0.1,6,100,0,100,0
fde,x,30,20,0.1,6,100,0,100,0
fde,x,30,1,0.1,7,99,1,100,0
fde,x,30,2,0.1,7,98,2,100,0
fde,x,30,3,0.1,7,100,0,100,0
fde,x,30,4,0.1,7,95,5,100,0
fde,x,30,5,0.1,7,100,0,100,0
fde,x,30,6,0.1,7,100,0,100,0
fde,x,30,7,0.1,7,95,5,100,0
fde,x,30,8,0.1,7,99,1,100,0
fde,x,30,9,0.1,7,99,1,100,0
fde,x,30,10,0.1,7,100,0,100,0
fde,x,30,11,0.1,7,96,4,100,0
fde,x,30,12,0.1,7,99,1,100,0
fde,x,30,13,0.1,7,96,4,100,0
fde,x,30,14,0.1,7,99,1,100,0
fde,x,30,15,0.1,7,97,3,100,0
fde,x,30,16,0.1,7,100,0,100,0
fde,x,30,17,0.1,7,98,2,100,0
fde,x,30,18,0.1,7,99,1,100,0
fde,x,30,19,0.1,7,100,0,100,0
fde,x,30,20,0.1,7,97,3,100,0
fde,x,30,1,0.1,8,96,4,100,0
fde,x,30,2,0.1,8,100,0,100,0
fde,x,30,3,0.1,8,97,3,100,0
fde,x,30,4,0.1,8,100,0,100,0
fde,x,30,5,0.1,8,100,0,100,0
fde,x,30,6,0.1,8,100,0,100,0
fde,x,30,7,0.1,8,91,9,100,0
fde,x,30,8,0.1,8,99,1,100,0
fde,x,30,9,0.1,8,96,4,100,0
fde,x,30,10,0.1,8,91,9,100,0
fde,x,30,11,0.1,8,99,1,100,0
fde,x,30,12,0.1,8,100,0,100,0
fde,x,30,13,0.1,8,99,1,100,0
fde,x,30,14,0.1,8,99,1,100,0
fde,x,30,15,0.1,8,100,0,100,0
fde,x,30,16,0.1,8,98,2,100,0
fde,x,30,17,0.1,8,100,0,100,0
fde,x,30,18,0.1,8,100,0,100,0
fde,x,30,19,0.1,8,100,0,100,0
fde,x,30,20,0.1,8,95,5,100,0
fde,x,30,1,0.1,9,97,3,100,0
fde,x,30,2,0.1,9,100,0,100,0
fde,x,30,3,0.1,9,96,4,100,0
fde,x,30,4,0.1,9,100,0,100,0
fde,x,30,5,0.1,9,100,0,100,0
fde,x,30,6,0.1,9,99,1,100,0
fde,x,30,7,0.1,9,94,6,100,0
fde,x,30,8,0.1,9,88,12,100,0
fde,x,30,9,0.1,9,97,3,100,0
fde,x,30,10,0.1,9,98,2,100,0
fde,x,30,11,0.1,9,95,5,100,0
fde,x,30,12,0.1,9,100,0,100,0
fde,x,30,13,0.1,9,97,3,100,0
fde,x,30,14,0.1,9,100,0,100,0
fde,x,30,15,0.1,9,96,4,100,0
fde,x,30,16,0.1,9,100,0,100,0
fde,x,30,17,0.1,9,100,0,100,0
fde,x,30,18,0.1,9,98,2,100,0
fde,x,30,19,0.1,9,99,1,100,0
fde,x,30,20,0.1,9,100,0,100,0
fde,x,30,1,0.15,0,1,99,100,0
fde,x,30,2,0.15,0,1,99,100,0
fde,x,30,3,0.15,0,1,99,100,0
fde,x,30,4,0.15,0,1,99,100,0
fde,x,30,5,0.15,0,1,99,100,0
fde,x,30,6,0.15,0,1,99,100,0
fde,x,30,7,0.15,0,1,99,100,0
fde,x,30,8,0.15,0,1,99,100,0
fde,x,30,9,0.15,0,1,99,100,0
fde,x,30,10,0.15,0,1,99,100,0
fde,x,30,11,0.15,0,1,99,100,0
fde,x,30,12,0.15,0,1,99,100,0
fde,x,30,13,0.15,0,1,99,100,0
fde,x,30,14,0.15,0,1,99,100,0
fde,x,30,15,0.15,0,1,99,100,0
fde,x,30,16,0.15,0,1,99,100,0
fde,x,30,17,0.15,0,1,99,100,0
fde,x,30,18,0.15,0,1,99,100,0
fde,x,30,19,0.15,0,1,99,100,0
fde,x,30,20,0.15,0,1,99,100,0
